"scientificName","longitude","latitude","eventDate"
"Engraulis encrasicolus",16.37,43.51,"1964-03-24/1964-03-24"
"Engraulis encrasicolus",16.03558559,42.72938396,"1975"
"Engraulis encrasicolus",0.92,40.59,"2000-06-19"
"Engraulis encrasicolus",34.683409,31.938138,"1992-01-10"
"Engraulis encrasicolus",3.8667,43.1258,"1986-06-09"
"Engraulis encrasicolus",16.285333333,43.043833333,"1963-06-05"
"Engraulis encrasicolus",14.25,40.8013889,"2012-06-05"
"Engraulis encrasicolus",2.7417,39.2965,"2009-10-06"
"Engraulis encrasicolus",35.027246,32.836143,"2009-07-20"
"Engraulis encrasicolus",35.027246,32.836143,"1990-11-22"
"Engraulis encrasicolus",2.76999998092651,41.5299987792969,"1966"
"Engraulis encrasicolus",-4.41,36.62,"2002-05-11"
"Engraulis encrasicolus",0.88,40.02,"2001-06-02"
"Engraulis encrasicolus",16.285333333,43.043833333,"1987-06-04"
"Engraulis encrasicolus",15.625719,38.213821,NA
"Engraulis encrasicolus",16.285333333,43.043833333,"1972-07-04"
"Engraulis encrasicolus",16.285333333,43.043833333,"1967-05-20"
"Engraulis encrasicolus",15.215783,37.3068,"2019-08-09"
"Engraulis encrasicolus",0.24,38.78,"2003-05-22"
"Engraulis encrasicolus",1.37,41.02,"1998-05-27"
"Engraulis encrasicolus",35.5,34,"1973-06/1990-12"
"Engraulis encrasicolus",1.8,39.4767,"1985-10-10"
"Engraulis encrasicolus",3.3,42.25,"2009-05-06"
"Engraulis encrasicolus",10.4829998016,34.3670005798,"2000-05-27T12:00:00Z"
"Engraulis encrasicolus",16.03558559,42.72938396,"1960"
"Engraulis encrasicolus",24.4330005646,40.7999992371,"2003-07-29T12:00:00Z"
"Engraulis encrasicolus",0.3,39.86,"2003-05-21"
"Engraulis encrasicolus",16.375667,43.526667,"1981-08-26"
"Engraulis encrasicolus",16.285333333,43.043833333,"1989-06-16"
"Engraulis encrasicolus",16.375667,43.526667,"1972-08-02"
"Engraulis encrasicolus",4.45165,43.36335,"1986-06-12"
"Engraulis encrasicolus",7.41699981689,43.5670013428,NA
"Engraulis encrasicolus",16.375667,43.526667,"1985-08-09"
"Engraulis encrasicolus",3.62165,42.84915,"1983-06-05"
"Engraulis encrasicolus",8.92,44.23,"1910-07-03T00:55:00"
"Engraulis encrasicolus",1.13999998569489,40.5999984741211,"1969"
"Engraulis encrasicolus",-2,36.55,"1910-06-25T00:20:00"
"Engraulis encrasicolus",10.2510004044,34.0579986572,"2003-04-30T12:00:00Z"
"Engraulis encrasicolus",-3,36.58,"1910-09-06T03:30:00"
"Engraulis encrasicolus",0.84,40.34,"2006-06-06"
"Engraulis encrasicolus",17.35,43.03,"1957-07-01/1957-07-01"
"Engraulis encrasicolus",3.3,42.25,"2004-05-28"
"Engraulis encrasicolus",14.25,40.8013889,"2013-06-04"
"Engraulis encrasicolus",3.5517,43.1492,"1992-05-26"
"Engraulis encrasicolus",16.285333333,43.043833333,"1967-08-06"
"Engraulis encrasicolus",1.01,40.53,"2001-06-03"
"Engraulis encrasicolus",16.375667,43.526667,"1984-08"
"Engraulis encrasicolus",3.24,41.71,"2003-05-18"
"Engraulis encrasicolus",2.8383,39.9433,"1988-06-10"
"Engraulis encrasicolus",12.3774,45.3867,"1952"
"Engraulis encrasicolus",0.83,40.54,"2006-06-03"
"Engraulis encrasicolus",17.47,42.95,"1957-12-09/1957-12-09"
"Engraulis encrasicolus",16.285333333,43.043833333,"1989-08-09"
"Engraulis encrasicolus",-5.2,36.35,"2000-05-24"
"Engraulis encrasicolus",-0.13,39.35,"1998-05-22"
"Engraulis encrasicolus",16.375667,43.526667,"1979-06-21"
"Engraulis encrasicolus",15.58,38.12,"1910-08-20T21:40:00"
"Engraulis encrasicolus",2.6094,39.5422,"1990-04-10"
"Engraulis encrasicolus",3.14415,43.03085,"1986-06-06"
"Engraulis encrasicolus",0.73,40.17,"2003-05-21"
"Engraulis encrasicolus",16.285333333,43.043833333,"1988-05-21"
"Engraulis encrasicolus",2.56,39.415,"1985-10-10"
"Engraulis encrasicolus",16.03558559,42.72938396,"1966"
"Engraulis encrasicolus",10.3170003891,33.8829994202,"2000-05-25T12:00:00Z"
"Engraulis encrasicolus",16.285333333,43.043833333,"1970-05-14"
"Engraulis encrasicolus",34.946737,32.836864,"2011-07-11"
"Engraulis encrasicolus",2.9415,39.1649,"1996"
"Engraulis encrasicolus",10.52,37.02,"1910-07-19T03:10:00"
"Engraulis encrasicolus",18.03,37.9,"1910-08-18T19:45:00"
"Engraulis encrasicolus",16.41,42.51,"1948-11-15/1948-11-15"
"Engraulis encrasicolus",35.027246,32.836143,"2009-02-18"
"Engraulis encrasicolus",16.03558559,42.72938396,"1978"
"Engraulis encrasicolus",2.3117,39.4533,"1996-06"
"Engraulis encrasicolus",16.375667,43.526667,"1980-05-23"
"Engraulis encrasicolus",12.3774,45.3867,"1970"
"Engraulis encrasicolus",-0.09,39.36,"2008-05-23"
"Engraulis encrasicolus",0.61,40.3,"1999-05-31"
"Engraulis encrasicolus",12.3774,45.3867,"1956"
"Engraulis encrasicolus",12.3774,45.3867,"1995"
"Engraulis encrasicolus",2.02,41.18,"2003-05-19"
"Engraulis encrasicolus",35.027246,32.836143,"1994-08-15"
"Engraulis encrasicolus",35.027246,32.836143,"1992-07-14"
"Engraulis encrasicolus",34.683409,31.938138,"2010-03-26"
"Engraulis encrasicolus",15.58,38.12,"1910-08-20T22:50:00"
"Engraulis encrasicolus",34.850607,32.408475,"2011-02-23"
"Engraulis encrasicolus",15.135283,37.496783,"2019-08-12"
"Engraulis encrasicolus",1.0667,38.4333,"1985-10-10"
"Engraulis encrasicolus",3.05,40.57,"1910-08-29T04:55:00"
"Engraulis encrasicolus",16.03558559,42.72938396,"1981"
"Engraulis encrasicolus",3.68835,43.3475,"1992-05-25"
"Engraulis encrasicolus",15.56666,38.18333,NA
"Engraulis encrasicolus",2.13,41.25,"2003-05-20"
"Engraulis encrasicolus",16.375667,43.526667,"1977-08-31"
"Engraulis encrasicolus",0.87,39.23,"1910-08-31T21:20:00"
"Engraulis encrasicolus",3.8475,43.25085,"1992-05-16"
"Engraulis encrasicolus",12.5249996185,34.3499984741,"2000-05-15T12:00:00Z"
"Engraulis encrasicolus",3.8258,42.98335,"1985-06-14"
"Engraulis encrasicolus",10.5830001831,36.2249984741,"2001-02-19T12:00:00Z"
"Engraulis encrasicolus",3.50999999046326,42.25,"1967"
"Engraulis encrasicolus",34.946737,32.836864,"1992-09-14"
"Engraulis encrasicolus",16.03558559,42.72938396,"1993"
"Engraulis encrasicolus",16.03558559,42.72938396,"1963"
"Engraulis encrasicolus",1.221,40.94,"2003-05-26/2003-05-26"
"Engraulis encrasicolus",0.14,38.91,"1998-05-19"
"Engraulis encrasicolus",35.533333333,34.416666667,"1995-04/2002-06"
"Engraulis encrasicolus",16.03558559,42.72938396,"1988"
"Engraulis encrasicolus",0.09,39.12,"2002-06-01"
"Engraulis encrasicolus",0.53,40.35,"1996-05-24"
"Engraulis encrasicolus",1.35,41.08,"2005-05-27"
"Engraulis encrasicolus",16.285333333,43.043833333,"1986-06-17"
"Engraulis encrasicolus",1.31,41.1,"2002-06-04"
"Engraulis encrasicolus",12.3774,45.3867,"1964"
"Engraulis encrasicolus",1.36,41.01,"2001-06-05"
"Engraulis encrasicolus",0.53,40.35,"2002-06-11"
"Engraulis encrasicolus",1.25,40.78,"2001-06-03"
"Engraulis encrasicolus",13.12,45.49,"1988-01-12/1988-01-12"
"Engraulis encrasicolus",-0.22,38.45,"2007-06-03"
"Engraulis encrasicolus",16.285333333,43.043833333,"1967-07-21"
"Engraulis encrasicolus",2.3,41.41,"2007-06-14"
"Engraulis encrasicolus",-0.02,39.56,"1997-06-02"
"Engraulis encrasicolus",16.375667,43.526667,"1987-06-03"
"Engraulis encrasicolus",34.729586,32.051985,"2010-10-12"
"Engraulis encrasicolus",16.285333333,43.043833333,"2016-10-03"
"Engraulis encrasicolus",35.516666667,34.216666667,"1973-06/1982-12"
"Engraulis encrasicolus",0.56,40.02,"2006-06-07"
"Engraulis encrasicolus",34.883394,32.537222,"2010-08-18"
"Engraulis encrasicolus",2.63,39.5497,"1990-05-10"
"Engraulis encrasicolus",3.71,39.8,"2007-06-25"
"Engraulis encrasicolus",2.8128,39.2885,"2005-09-29"
"Engraulis encrasicolus",1.01,40.52,"2008-05-29"
"Engraulis encrasicolus",-1.47,36.22,"1910-09-05T04:58:00"
"Engraulis encrasicolus",0.61,40.3,"2002-06-11"
"Engraulis encrasicolus",0.9,40.09,"1995-05-10"
"Engraulis encrasicolus",16.285333333,43.043833333,"1974-09-21"
"Engraulis encrasicolus",4.25335,43.36,"1985-06-10"
"Engraulis encrasicolus",16.375667,43.526667,"1976-05-24"
"Engraulis encrasicolus",-3.31,36.71,"2009-04-15"
"Engraulis encrasicolus",4.10415,43.08,"1985-06-13"
"Engraulis encrasicolus",-4.53,36.55,"2007-05-19"
"Engraulis encrasicolus",3.4236,39.9604,"2007-06-04"
"Engraulis encrasicolus",16.285333333,43.043833333,"1999-07-03"
"Engraulis encrasicolus",10.28,37.62,"1910-07-15T05:40:00"
"Engraulis encrasicolus",-4.05,36.71,"2003-05-25"
"Engraulis encrasicolus",-0.56,37.95,"1994-06-06"
"Engraulis encrasicolus",0.06,39.8,"2002-06-12"
"Engraulis encrasicolus",0.44,39.85,"1998-05-30"
"Engraulis encrasicolus",-0.58,37.91,"1994-06-05"
"Engraulis encrasicolus",34.729586,32.051985,"2010-07-30"
"Engraulis encrasicolus",1.0317,38.67,"1992-07-10"
"Engraulis encrasicolus",34.729586,32.051985,"2010-09-27"
"Engraulis encrasicolus",16.285333333,43.043833333,"1966-06-16"
"Engraulis encrasicolus",34.745893,32.088642,"2000-01-30"
"Engraulis encrasicolus",34.946737,32.836864,"2012-04-23"
"Engraulis encrasicolus",16.03558559,42.72938396,"1964"
"Engraulis encrasicolus",0.23,38.69,"1999-05-19"
"Engraulis encrasicolus",15.12,35.73,"1910-07-22T02:50:00"
"Engraulis encrasicolus",1.25,40.77,"1994-06-15"
"Engraulis encrasicolus",-0.57,37.93,"2002-05-24"
"Engraulis encrasicolus",-4.28,36.69,"2003-05-26"
"Engraulis encrasicolus",16.285333333,43.043833333,"1976-05-20"
"Engraulis encrasicolus",13.434519,38.17433,NA
"Engraulis encrasicolus",3.05,40.57,"1910-08-29T15:45:00"
"Engraulis encrasicolus",3.1458,43.07,"1987-06-21"
"Engraulis encrasicolus",-5.1,36.03,"1910-09-07T02:40:00"
"Engraulis encrasicolus",0.95,40.51,"2008-05-29"
"Engraulis encrasicolus",10.3660001755,34.1440010071,"2002-04-18T12:00:00Z"
"Engraulis encrasicolus",-4.1,36.67,"1911-05-05T22:30:00"
"Engraulis encrasicolus",3.75165,43.3225,"1985-06-09"
"Engraulis encrasicolus",34.729586,32.051985,"2009-09-22"
"Engraulis encrasicolus",34.89584,32.606908,"1993-12-07"
"Engraulis encrasicolus",10.25,33.858001709,"2000-05-28T12:00:00Z"
"Engraulis encrasicolus",17.35,43.03,"1958-07-01/1958-07-01"
"Engraulis encrasicolus",16.375667,43.526667,"1980-07-28"
"Engraulis encrasicolus",16.375667,43.526667,"1979-09-13"
"Engraulis encrasicolus",16.285333333,43.043833333,"1967-11-12"
"Engraulis encrasicolus",1.05,40.42,"2003-05-12"
"Engraulis encrasicolus",16.285333333,43.043833333,"1972-06-20"
"Engraulis encrasicolus",2.2583,38.97,"1985-07-10"
"Engraulis encrasicolus",16.03558559,42.72938396,"1953"
"Engraulis encrasicolus",16.375667,43.526667,"1988-06-15"
"Engraulis encrasicolus",34.729586,32.051985,"2010-05-06"
"Engraulis encrasicolus",0.95,40.32,"2002-06-11"
"Engraulis encrasicolus",0.93,40.59,"2008-05-29"
"Engraulis encrasicolus",0.28,38.68,"1995-05-03"
"Engraulis encrasicolus",0.48,40.2,"2000-06-19"
"Engraulis encrasicolus",35.027246,32.836143,"2012-01-24"
"Engraulis encrasicolus",16.285333333,43.043833333,"1973-05-16"
"Engraulis encrasicolus",-4.56,36.55,"2006-05-05"
"Engraulis encrasicolus",2.5042,39.4299,"2004-04-20"
"Engraulis encrasicolus",16.285333333,43.043833333,"1965-06-09"
"Engraulis encrasicolus",-0.13,39.34,"2003-05-09"
"Engraulis encrasicolus",2.1811,39.6359,"2006-06-08"
"Engraulis encrasicolus",4.26,43.26585,"1986-06-25"
"Engraulis encrasicolus",16.285333333,43.043833333,"1968-07-24"
"Engraulis encrasicolus",12.3774,45.3867,"1982"
"Engraulis encrasicolus",35.027246,32.836143,"1991-07-16"
"Engraulis encrasicolus",2.63,39.5497,"1990-06-10"
"Engraulis encrasicolus",-0.12,39.33,"2007-06-06"
"Engraulis encrasicolus",17.35,43.03,"1958-05-06/1958-05-06"
"Engraulis encrasicolus",34.767952,32.158012,"2000-09-13"
"Engraulis encrasicolus",16.285333333,43.043833333,"1975-08-12"
"Engraulis encrasicolus",3.52999997138977,42.3300018310547,"1963"
"Engraulis encrasicolus",0.23,38.81,"2002-06-13"
"Engraulis encrasicolus",34.812155,32.271418,"2011-03-19"
"Engraulis encrasicolus",-0.57,38.02,"2000-06-23"
"Engraulis encrasicolus",34.729586,32.051985,"1991-11-12"
"Engraulis encrasicolus",-0.46,37.93,"2003-05-04"
"Engraulis encrasicolus",34.767952,32.158012,"1994-02-28"
"Engraulis encrasicolus",34.60865,31.803896,"2010-05-05"
"Engraulis encrasicolus",16.375667,43.526667,"1972-06"
"Engraulis encrasicolus",17.47,42.95,"1958-01-09/1958-01-09"
"Engraulis encrasicolus",0.6033,38.8367,"1993-07-10"
"Engraulis encrasicolus",16.285333333,43.043833333,"1967-06-26"
"Engraulis encrasicolus",16.285333333,43.043833333,"1962-06-06"
"Engraulis encrasicolus",16.285333333,43.043833333,"1967-04-26"
"Engraulis encrasicolus",16.285333333,43.043833333,"1974-08-13"
"Engraulis encrasicolus",16.375667,43.526667,"1979-08-20"
"Engraulis encrasicolus",0.32,39.87,"1995-05-19"
"Engraulis encrasicolus",-0.08,39.62,"2007-06-05"
"Engraulis encrasicolus",2.05999994277954,41.2099990844727,"1967"
"Engraulis encrasicolus",8.92,44.23,"1910-07-03T01:50:00"
"Engraulis encrasicolus",0.96,40.51,"2007-06-10"
"Engraulis encrasicolus",10.6999998093,36.1669998169,"1999-07-24T12:00:00Z"
"Engraulis encrasicolus",16.285333333,43.043833333,"1990-06-22"
"Engraulis encrasicolus",16.285333333,43.043833333,"1986-07-15"
"Engraulis encrasicolus",2.8492,39.2442,"2005-09-23"
"Engraulis encrasicolus",16.375667,43.526667,"1985-07-16"
"Engraulis encrasicolus",2.4272,39.4765,"1995-06-10"
"Engraulis encrasicolus",16.375667,43.526667,"1985-11-19"
"Engraulis encrasicolus",16.285333333,43.043833333,"1980-05-22"
"Engraulis encrasicolus",11.1750001907,36.4920005798,"1999-07-26T12:00:00Z"
"Engraulis encrasicolus",16.03558559,42.72938396,"1969"
"Engraulis encrasicolus",16.285333333,43.043833333,"1975-09-13"
"Engraulis encrasicolus",35.027246,32.836143,"1993-09-20"
"Engraulis encrasicolus",11.2670001984,36.6920013428,"2002-10-02T12:00:00Z"
"Engraulis encrasicolus",3.4483,42.73165,"1986-06-19"
"Engraulis encrasicolus",4.6125,43.0975,"1987-06-13"
"Engraulis encrasicolus",-0.93,37.53,"2008-05-16"
"Engraulis encrasicolus",0.27,38.64,"2008-05-22"
"Engraulis encrasicolus",34.883394,32.537222,"2009-11-29"
"Engraulis encrasicolus",12.6,45.31,"1988-01-12/1988-01-12"
"Engraulis encrasicolus",16.285333333,43.043833333,"1991-07-17"
"Engraulis encrasicolus",26.37,37.87,"1910-08-03T01:40:00"
"Engraulis encrasicolus",1.05,40.43,"1999-05-22"
"Engraulis encrasicolus",34.853096,32.427916,"1994-08-17"
"Engraulis encrasicolus",3.46000003814697,41.8400001525879,"1962"
"Engraulis encrasicolus",16.03558559,42.72938396,"2007"
"Engraulis encrasicolus",1.3,41.09,"2001-06-05"
"Engraulis encrasicolus",1.26,40.99,"2003-05-20"
"Engraulis encrasicolus",-0.13,39.27,"2001-06-13"
"Engraulis encrasicolus",3.15,36.88,"1910-06-28T03:25:00"
"Engraulis encrasicolus",16.285333333,43.043833333,"1970-10-06"
"Engraulis encrasicolus",16.375667,43.526667,"1991-06-18"
"Engraulis encrasicolus",12.3774,45.3867,"1975"
"Engraulis encrasicolus",15.135083,37.486083,"2019-08-29"
"Engraulis encrasicolus",34.745893,32.088642,"2010-04-14"
"Engraulis encrasicolus",0.34,40.1,"2005-06-03"
"Engraulis encrasicolus",16.37,43.51,"1964-02-18/1964-02-18"
"Engraulis encrasicolus",3.92835,43.2808,"1992-06-13"
"Engraulis encrasicolus",3.57085,43.2533,"1992-05-29"
"Engraulis encrasicolus",34.946737,32.836864,"1990-09-31"
"Engraulis encrasicolus",2.6475,39.5194,"1988-06-10"
"Engraulis encrasicolus",0.14,39.91,"2005-06-03"
"Engraulis encrasicolus",0.14,39.93,"1995-05-19"
"Engraulis encrasicolus",4.5042,43.07,"1986-06-22"
"Engraulis encrasicolus",17.47,42.95,"1957-11-11/1957-11-11"
"Engraulis encrasicolus",12.3774,45.3867,"1949"
"Engraulis encrasicolus",10.3459997177,33.7939987183,"2001-06-20T12:00:00Z"
"Engraulis encrasicolus",-0.47,37.92,"2008-05-18"
"Engraulis encrasicolus",16.03558559,42.72938396,"1959"
"Engraulis encrasicolus",0.82,40.54,"2001-06-11"
"Engraulis encrasicolus",35.06321,32.999864,"2009-06-15"
"Engraulis encrasicolus",35.049477,32.929003,"1993-09-19"
"Engraulis encrasicolus",0.3,39.86,"2002-06-12"
"Engraulis encrasicolus",1.56,41.1,"2003-05-20"
"Engraulis encrasicolus",1.221,40.94,"2003-05-24/2003-05-24"
"Engraulis encrasicolus",15.9,43.25,"1961-09/1961-09"
"Engraulis encrasicolus",-0.02,39.28,"1998-05-22"
"Engraulis encrasicolus",0.79,40.34,"1997-06-01"
"Engraulis encrasicolus",-2.13,36.72,"1910-06-24T19:45:00"
"Engraulis encrasicolus",16.375667,43.526667,"1977-05-31"
"Engraulis encrasicolus",0.99,40.04,"2004-05-21"
"Engraulis encrasicolus",16.375667,43.526667,"1986-07-14"
"Engraulis encrasicolus",15.58,38.12,"1910-08-20T22:10:00"
"Engraulis encrasicolus",35.049477,32.929003,"1993-08-24"
"Engraulis encrasicolus",11.9,37.95,"1910-07-20T03:40:00"
"Engraulis encrasicolus",0.13,39.35,"2001-06-13"
"Engraulis encrasicolus",-0.95,35.88,"1910-09-04T22:50:00"
"Engraulis encrasicolus",-0.47,37.99,"2001-05-24"
"Engraulis encrasicolus",0.34,38.62,"2002-05-28"
"Engraulis encrasicolus",-0.47,37.92,"2002-05-24"
"Engraulis encrasicolus",14.25,40.8013889,"2012-07-03"
"Engraulis encrasicolus",16.285333333,43.043833333,"1963-07-02"
"Engraulis encrasicolus",10.3050003052,34.1959991455,"2003-06-08T12:00:00Z"
"Engraulis encrasicolus",0.48,39.9,"2009-04-29"
"Engraulis encrasicolus",16.285333333,43.043833333,"1981-06-27"
"Engraulis encrasicolus",34.683409,31.938138,"2000-04-28"
"Engraulis encrasicolus",16.285333333,43.043833333,"1977-03-31"
"Engraulis encrasicolus",34.820824,32.312507,"2010-06-27"
"Engraulis encrasicolus",10.9079999924,34.2249984741,"2000-05-24T12:00:00Z"
"Engraulis encrasicolus",34.853096,32.427916,"2010-08-19"
"Engraulis encrasicolus",16.285333333,43.043833333,"1986-08-18"
"Engraulis encrasicolus",16.285333333,43.043833333,"1989-09-15"
"Engraulis encrasicolus",-5.2,36.36,"2004-05-07"
"Engraulis encrasicolus",22.55,38.17,"1910-08-17T02:15:00"
"Engraulis encrasicolus",35.5,33.916666667,"1970-07/1972-10"
"Engraulis encrasicolus",-5.1,36.03,"1910-09-07T00:50:00"
"Engraulis encrasicolus",16.285333333,43.043833333,"1963-10-01"
"Engraulis encrasicolus",35.085182,33.083901,"1991-11-13"
"Engraulis encrasicolus",2.6094,39.5422,"1989-06-10"
"Engraulis encrasicolus",16.285333333,43.043833333,"1975-10-21"
"Engraulis encrasicolus",-0.46,37.93,"2004-05-15"
"Engraulis encrasicolus",3.3,39.94,"2007-06-20"
"Engraulis encrasicolus",16.285333333,43.043833333,"1959-08-21"
"Engraulis encrasicolus",8.92,44.23,"1910-07-03T02:30:00"
"Engraulis encrasicolus",1.13999998569489,40.5999984741211,"1962"
"Engraulis encrasicolus",14.25,40.8013889,"2015-08-04"
"Engraulis encrasicolus",3.36,39.91,"2008-06-16"
"Engraulis encrasicolus",9.47500038147,37.4580001831,"1999-06-27T12:00:00Z"
"Engraulis encrasicolus",16.375667,43.526667,"1989-06-13"
"Engraulis encrasicolus",1.35,41.08,"2004-05-23"
"Engraulis encrasicolus",16.03558559,42.72938396,"2011"
"Engraulis encrasicolus",10.5369997025,36.8800010681,"2004-09-10T12:00:00Z"
"Engraulis encrasicolus",-0.13,39.35,"1996-05-26"
"Engraulis encrasicolus",16.42,43.41,"1967-09-18/1967-09-18"
"Engraulis encrasicolus",0.27,38.82,"1994-06-11"
"Engraulis encrasicolus",16.285333333,43.043833333,"1976-06-09"
"Engraulis encrasicolus",0.61,40.3,"2005-06-02"
"Engraulis encrasicolus",16.285333333,43.043833333,"2003-06-18"
"Engraulis encrasicolus",16.285333333,43.043833333,"1968-10-16"
"Engraulis encrasicolus",0.52,40.36,"1994-06-14"
"Engraulis encrasicolus",-0.11,38.49,"2009-04-23"
"Engraulis encrasicolus",-4.26,36.68,"2006-05-05"
"Engraulis encrasicolus",16.03558559,42.72938396,"1955"
"Engraulis encrasicolus",34.683409,31.938138,"2009-05-13"
"Engraulis encrasicolus",0.25,38.75,"1997-05-23"
"Engraulis encrasicolus",10.7080001831,36.158000946,"2001-02-19T12:00:00Z"
"Engraulis encrasicolus",3.335,42.62415,"1983-06-06"
"Engraulis encrasicolus",-0.57,37.93,"2005-05-18"
"Engraulis encrasicolus",12.9377,45.0629,"1926"
"Engraulis encrasicolus",16.03558559,42.72938396,"1991"
"Engraulis encrasicolus",-0.37,38.29,"2007-06-03"
"Engraulis encrasicolus",10.4879999161,33.8390007019,"2005-05-23T12:00:00Z"
"Engraulis encrasicolus",1.3,41.1,"2007-06-11"
"Engraulis encrasicolus",3.1433,42.8875,"1986-06-06"
"Engraulis encrasicolus",12.5329999924,34.358001709,"2000-05-15T12:00:00Z"
"Engraulis encrasicolus",-0.23,38.27,"2002-05-26"
"Engraulis encrasicolus",35.027246,32.836143,"2010-08-04"
"Engraulis encrasicolus",0.745,38.4175,"1988-06-10"
"Engraulis encrasicolus",-0.06,39.63,"2000-06-21"
"Engraulis encrasicolus",16.285333333,43.043833333,"1974-07-12"
"Engraulis encrasicolus",1.12,40.31,"2001-06-03"
"Engraulis encrasicolus",12.3774,45.3867,"1965"
"Engraulis encrasicolus",16.375667,43.526667,"1977-04-28"
"Engraulis encrasicolus",-4.46,36.58,"2006-05-05"
"Engraulis encrasicolus",3.25,42.19,"1994-06-19"
"Engraulis encrasicolus",17.35,43.03,"1958-01-09/1958-01-09"
"Engraulis encrasicolus",4.54335,42.925,"1986-06-14"
"Engraulis encrasicolus",15.21,43.75,"1948-08-16/1948-08-16"
"Engraulis encrasicolus",35.5,33.933333333,"1970-07/1972-10"
"Engraulis encrasicolus",34.883394,32.537222,"1992-02-28"
"Engraulis encrasicolus",16.03558559,42.72938396,"2008"
"Engraulis encrasicolus",16.285333333,43.043833333,"1964-07-24"
"Engraulis encrasicolus",12.3774,45.3867,"2000"
"Engraulis encrasicolus",0.99,40.04,"2001-06-02"
"Engraulis encrasicolus",16.285333333,43.043833333,"1982-06-24"
"Engraulis encrasicolus",3.502,39.5143,"2005-06-24"
"Engraulis encrasicolus",35.085182,33.083901,"1991-07-17"
